FID,ogc_fid,plant_name,utility_na,sector_nam,city,county,statename,zip,primsource,total_mw,tech_desc
powerplant_solar_2020.798,798,Bolton PV,Main Street Power,IPP Non-CHP,Bolton,Worcester,Massachusetts,1740,solar,4.9,Solar Photovoltaic
powerplant_solar_2020.799,799,Stow PV,Main Street Power,IPP Non-CHP,Stow,Middlesex,Massachusetts,1775,solar,2,Solar Photovoltaic
powerplant_solar_2020.800,800,Carol Jean Solar,Cypress Creek Renewables,IPP Non-CHP,Walnut Cove,Stokes,North Carolina,27052,solar,4,Solar Photovoltaic
powerplant_solar_2020.801,801,East Chicago,Lake County Solar LLC,IPP Non-CHP,East Chicago,Lake,Indiana,46312,solar,2,Solar Photovoltaic
powerplant_solar_2020.802,802,Griffith,Lake County Solar LLC,IPP Non-CHP,Griffith,Lake,Indiana,46319,solar,2,Solar Photovoltaic
powerplant_solar_2020.803,803,Gila Bend Hybrid,Arizona Public Service Co,Electric Utility,Gila Bend,Maricopa,Arizona,85337,solar,32,Solar Photovoltaic
powerplant_solar_2020.804,804,Agawam Solar,Citizens Enterprises Corporation,IPP Non-CHP,Agawam,Hampden,Massachusetts,1001,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.805,805,Rehoboth Solar,Citizens Enterprises Corporation,IPP Non-CHP,Rehoboth,Bristol,Massachusetts,2769,solar,2,Solar Photovoltaic
powerplant_solar_2020.806,806,Chicopee Solar,Citizens Enterprises Corporation,IPP Non-CHP,Chicopee,Hampden,Massachusetts,1020,solar,3,Solar Photovoltaic
powerplant_solar_2020.807,807,Route 57 Solar,Citizens Enterprises Corporation,IPP Non-CHP,Agawam,Hampden,Massachusetts,1030,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.808,808,EBZ Solar,Citizens Enterprises Corporation,IPP Non-CHP,Shirley,Middlesex,Massachusetts,1464,solar,2.5,Solar Photovoltaic
powerplant_solar_2020.809,809,Whately Solar,Citizens Enterprises Corporation,IPP Non-CHP,Whately,Franklin,Massachusetts,1373,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.810,810,Battleground,"Sustainable Power Group, LLC",IPP Non-CHP,Kings Mountain,Cleveland,North Carolina,28086,solar,3,Solar Photovoltaic
powerplant_solar_2020.811,811,Beulaville,"Sustainable Power Group, LLC",IPP Non-CHP,Beulaville,Duplin,North Carolina,28518,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.812,812,Ellerbe,"Sustainable Power Group, LLC",IPP Non-CHP,Ellerbe,Richmond,North Carolina,28338,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.813,813,West Davisville Solar,WR-TGC Solar Generation IV LLC,IPP Non-CHP,North Kingstown,Washington,Rhode Island,2852,solar,2,Solar Photovoltaic
powerplant_solar_2020.814,814,Rio Rico Solar,"UNS Electric, Inc",Electric Utility,Rio Rico,Santa Cruz,Arizona,85648,solar,6,Solar Photovoltaic
powerplant_solar_2020.815,815,651 Chase Solar NG,651 Chase Solar NG LLC,IPP Non-CHP,Lunenburg,Worcester,Massachusetts,1462,solar,3.4,Solar Photovoltaic
powerplant_solar_2020.816,816,Whitcomb Solar Farm,ERWR Whitcomb Farm Solar LLC,IPP Non-CHP,Essex Junction,Chittenden,Vermont,5452,solar,2.2,Solar Photovoltaic
powerplant_solar_2020.817,817,Wallace,"Sustainable Power Group, LLC",IPP Non-CHP,Wallace,Duplin,North Carolina,28398,solar,1.6,Solar Photovoltaic
powerplant_solar_2020.818,818,Kenansville,"Sustainable Power Group, LLC",IPP Non-CHP,Kenansville,Duplin,North Carolina,28349,solar,1.6,Solar Photovoltaic
powerplant_solar_2020.819,819,Fairmont-FLS 100,"Sustainable Power Group, LLC",IPP Non-CHP,Fairmont,Robeson,North Carolina,28340,solar,3,Solar Photovoltaic
powerplant_solar_2020.820,820,Skillman,Janssen Pharmaceutical Co,IPP Non-CHP,Skillman,Somerset,New Jersey,8558,solar,2.7,Solar Photovoltaic
powerplant_solar_2020.821,821,Vacaville,Janssen Pharmaceutical Co,IPP Non-CHP,Vacaville,Solano,California,95687,solar,1,Solar Photovoltaic
powerplant_solar_2020.822,822,Raritan ITS,Janssen Pharmaceutical Co,IPP Non-CHP,Raritan,Somerset,New Jersey,8869,solar,2,Solar Photovoltaic
powerplant_solar_2020.823,823,Waste Water Treatment Plant,City of Pittsfield,IPP Non-CHP,Pittsfield,Berkshire,Massachusetts,1201,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.824,824,Brewster Landfill,CF CVEC Owner One LLC,IPP Non-CHP,Brewster,Barnstable,Massachusetts,2631,solar,1,Solar Photovoltaic
powerplant_solar_2020.825,825,Chatham Landfill,CF CVEC Owner One LLC,IPP Non-CHP,Chatham,Barnstable,Massachusetts,2633,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.826,826,Harwich Landfill,CF CVEC Owner One LLC,IPP Non-CHP,Harwich,Barnstable,Massachusetts,2645,solar,4,Solar Photovoltaic
powerplant_solar_2020.827,827,Katama Farm,CF CVEC Owner One LLC,IPP Non-CHP,Edgartown,Dukes,Massachusetts,2539,solar,1,Solar Photovoltaic
powerplant_solar_2020.828,828,Nunnepog,CF CVEC Owner One LLC,IPP Non-CHP,Edgartown,Dukes,Massachusetts,2539,solar,1,Solar Photovoltaic
powerplant_solar_2020.829,829,Barnstable Landfill,CF CVEC Owner One LLC,IPP Non-CHP,Marstons Mills,Barnstable,Massachusetts,2648,solar,4,Solar Photovoltaic
powerplant_solar_2020.830,830,Dennis Landfill,CF CVEC Owner One LLC,IPP Non-CHP,Dennis,Barnstable,Massachusetts,2660,solar,5,Solar Photovoltaic
powerplant_solar_2020.831,831,Lepomis PV Energy LLC,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Plymouth,Plymouth,Massachusetts,2360,solar,4.5,Solar Photovoltaic
powerplant_solar_2020.832,832,"Cottonwood Solar, LLC (Goose Lake)",Dominion Renewable Energy,IPP Non-CHP,Lost Hills,Kern,California,93249,solar,12,Solar Photovoltaic
powerplant_solar_2020.833,833,"Cottonwood Solar, LLC (City of Corcoran)",Dominion Renewable Energy,IPP Non-CHP,Corcoran,Kings,California,93212,solar,12,Solar Photovoltaic
powerplant_solar_2020.834,834,Calipatria Solar Farm,Southern Power Co,IPP Non-CHP,Calipatria,Imperial,California,92243,solar,20,Solar Photovoltaic
powerplant_solar_2020.835,835,Rockland Solar CSG,GSRP,IPP Non-CHP,Rockland,Plymouth,Massachusetts,2370,solar,2,Solar Photovoltaic
powerplant_solar_2020.836,836,Division 1,Tesla Inc.,IPP Non-CHP,Lancaster,Los Angeles,California,93535,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.837,837,Division 2,Tesla Inc.,IPP Non-CHP,Lancaster,Los Angeles,California,93535,solar,1,Solar Photovoltaic
powerplant_solar_2020.838,838,Division 3,Tesla Inc.,IPP Non-CHP,Lancaster,Los Angeles,California,93535,solar,1,Solar Photovoltaic
powerplant_solar_2020.839,839,Berry Plastics Solar,GSRP,IPP Non-CHP,Phillipsburg,Warren,New Jersey,8865,solar,10.1,Solar Photovoltaic
powerplant_solar_2020.840,840,Kettering Solar 1,Tesla Inc.,IPP Non-CHP,Lancaster,Los Angeles,California,93534,solar,1,Solar Photovoltaic
powerplant_solar_2020.841,841,Kettering Solar 2,Tesla Inc.,IPP Non-CHP,Lancaster,Los Angeles,California,93534,solar,1,Solar Photovoltaic
powerplant_solar_2020.842,842,Chauncey Farm LLC,Chauncey Farm,IPP Non-CHP,Lake Waccamaw,Columbus,North Carolina,28450,solar,4.9,Solar Photovoltaic
powerplant_solar_2020.843,843,Dragstrip Farm,Dragstrip Farm LLC,IPP Non-CHP,Hickory,Burke,North Carolina,28601,solar,5,Solar Photovoltaic
powerplant_solar_2020.844,844,Fremont Farm,Dominion Renewable Energy - Fremont,IPP Non-CHP,Fremont,Wayne,North Carolina,27830,solar,5,Solar Photovoltaic
powerplant_solar_2020.845,845,Market Farm,Palmetto Power Management LLC,IPP Non-CHP,Reidsville,Rockingham,North Carolina,27320,solar,4.9,Solar Photovoltaic
powerplant_solar_2020.846,846,Snow Hill Solar 2 LLC,Snow Hill Solar 2 LLC,IPP Non-CHP,Snow Hill,Greene,North Carolina,28580,solar,2,Solar Photovoltaic
powerplant_solar_2020.847,847,Mount Olive Farm,Mount Olive Farm LLC,IPP Non-CHP,Mount Olive,Wayne,North Carolina,28365,solar,5,Solar Photovoltaic
powerplant_solar_2020.848,848,Spicewood Solar Farm LLC,Spicewood Solar Farm LLC,IPP Non-CHP,Eagle Springs,Moore,North Carolina,27242,solar,5,Solar Photovoltaic
powerplant_solar_2020.849,849,Springfield Solar 1 LLC,Springfield Solar 1 LLC,IPP Non-CHP,Strafford,Greene,Missouri,65757,solar,4.9,Solar Photovoltaic
powerplant_solar_2020.850,850,West Salisbury Farm LLC,West Salisbury Farm LLC,IPP Non-CHP,Salisbury,Rowan,North Carolina,28147,solar,5,Solar Photovoltaic
powerplant_solar_2020.851,851,West Siler Farm LLC,Dominion Renewable Energy,IPP Non-CHP,Siler City,Chatham,North Carolina,27344,solar,5,Solar Photovoltaic
powerplant_solar_2020.852,852,Yanceyville Farm 2 LLC,Yanceyville Farm 2 LLC,IPP Non-CHP,Blanch,Caswell,North Carolina,27212,solar,5,Solar Photovoltaic
powerplant_solar_2020.853,853,Redmon Solar Farm LLC,Redmon Solar Farm LLC,IPP Non-CHP,Cleveland,Rowan,North Carolina,27013,solar,2,Solar Photovoltaic
powerplant_solar_2020.854,854,Anderson Farm LLC,Anderson Farm LLC,IPP Non-CHP,Roseboro,Sampson,North Carolina,28382,solar,1.9,Solar Photovoltaic
powerplant_solar_2020.855,855,DD Fayetteville Solar NC LLC,Duke Energy Progress - (NC),Electric Utility,Fayetteville,Bladen,North Carolina,28306,solar,23.1,Solar Photovoltaic
powerplant_solar_2020.856,856,Warsaw I,"Sustainable Power Group, LLC",IPP Non-CHP,Warsaw,Duplin,North Carolina,28398,solar,2,Solar Photovoltaic
powerplant_solar_2020.857,857,Warsaw II,"Sustainable Power Group, LLC",IPP Non-CHP,Warsaw,Duplin,North Carolina,28398,solar,2,Solar Photovoltaic
powerplant_solar_2020.858,858,Acushnet-Braley Road 1,"Ahana Renewables, LLC",IPP Non-CHP,Freetown,Bristol,Massachusetts,2717,solar,1.9,Solar Photovoltaic
powerplant_solar_2020.859,859,Enerparc CA1 LLC,"Enerparc CA 1, LLC",IPP Non-CHP,Hollister,San Benito,California,95023,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.860,860,Moncure Farm LLC,Moncure Farm LLC,IPP Non-CHP,Moncure,Chatham,North Carolina,27559,solar,3,Solar Photovoltaic
powerplant_solar_2020.861,861,Martin Creek Farm LLC,Martin Creek Farm LLC,IPP Non-CHP,Henderson,Vance,North Carolina,27536,solar,3,Solar Photovoltaic
powerplant_solar_2020.862,862,Kinston,Kinston Solar LLC,IPP Non-CHP,Kinston,Lenoir,North Carolina,28504,solar,2,Solar Photovoltaic
powerplant_solar_2020.863,863,Daniel Farm LLC,Daniel Farm LLC,IPP Non-CHP,Mocksville,Davie,North Carolina,27038,solar,5,Solar Photovoltaic
powerplant_solar_2020.864,864,Bailey Farm LLC,Bailey Farm LLC,IPP Non-CHP,Bailey,Nash,North Carolina,27807,solar,5,Solar Photovoltaic
powerplant_solar_2020.865,865,Acushnet- High Hill,"Ahana Renewables, LLC",IPP Non-CHP,Dartmouth,Bristol,Massachusetts,2747,solar,3.2,Solar Photovoltaic
powerplant_solar_2020.866,866,CSD 2- Freedom High,"Ahana Renewables, LLC",IPP Non-CHP,Oakley,Contra Costa,California,95037,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.867,867,CSD 2 - Heritage High,"Ahana Renewables, LLC",IPP Non-CHP,Brentwood,Contra Costa,California,94513,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.868,868,Dartmouth Landfill,"Ahana Renewables, LLC",IPP Non-CHP,Dartmouth,Bristol,Massachusetts,2748,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.869,869,EAFB - North Base,"Ahana Renewables, LLC",IPP Non-CHP,Edwards Air Force Bas,Kern,California,93524,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.870,870,EAFB - South Base,"Ahana Renewables, LLC",IPP Non-CHP,Edwards Air Force Bas,Kern,California,93524,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.871,871,Easton Landfill,"Ahana Renewables, LLC",IPP Non-CHP,Easton,Bristol,Massachusetts,2375,solar,1.9,Solar Photovoltaic
powerplant_solar_2020.872,872,Ludlow Landfill,"Ahana Renewables, LLC",IPP Non-CHP,Ludlow,Hampden,Massachusetts,1056,solar,2.6,Solar Photovoltaic
powerplant_solar_2020.873,873,Methuen Landfill,"Ahana Renewables, LLC",IPP Non-CHP,Methuen,Essex,Massachusetts,1844,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.874,874,Plymouth Site 1,"Ahana Renewables, LLC",IPP Non-CHP,Plympton,Plymouth,Massachusetts,2367,solar,5.6,Solar Photovoltaic
powerplant_solar_2020.875,875,SDCCD - Miramar,"Ahana Renewables, LLC",IPP Non-CHP,San Diego,San Diego,California,92126,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.876,876,SDCWA - Twin Oaks,"Ahana Renewables, LLC",IPP Non-CHP,San Marcos,San Diego,California,92069,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.877,877,EDF Lancaster,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Lancaster,Worcester,Massachusetts,1523,solar,4.5,Solar Photovoltaic
powerplant_solar_2020.878,878,Brighton PV Solar Plant,Hangar 160 LLC,IPP Non-CHP,Brighton,Adams,Colorado,80602,solar,1.8,Solar Photovoltaic
powerplant_solar_2020.879,879,XPF Solar Field,United Therapeutics Corporation,IPP Non-CHP,Durham,Durham,North Carolina,27713,solar,3,Solar Photovoltaic
powerplant_solar_2020.880,880,Green Farm,Cypress Creek Renewables,IPP Non-CHP,Robersonville,Martin,North Carolina,27871,solar,5,Solar Photovoltaic
powerplant_solar_2020.881,881,Simons Farm,Cypress Creek Renewables,IPP Non-CHP,Ahoskie,Hertford,North Carolina,27910,solar,5,Solar Photovoltaic
powerplant_solar_2020.882,882,RE Mustang LLC,RE Mustang LLC,IPP Non-CHP,Lemoore,Kings,California,93245,solar,100,Solar Photovoltaic
powerplant_solar_2020.883,883,Thornton PV1,"Ecoplexus, Inc",IPP Non-CHP,Snow Hill,Greene,North Carolina,28580,solar,5,Solar Photovoltaic
powerplant_solar_2020.884,884,Watson Seed Farm PV1,"Ecoplexus, Inc",IPP Non-CHP,Whitakers,Nash,North Carolina,27891,solar,20,Solar Photovoltaic
powerplant_solar_2020.885,885,Bradley PV1,"Ecoplexus, Inc",IPP Non-CHP,Aulander,Hertford,North Carolina,27805,solar,5,Solar Photovoltaic
powerplant_solar_2020.886,886,Shawboro PV1,"Fresh Air Energy X, LLC",IPP Non-CHP,Shawboro,Currituck,North Carolina,27973,solar,20,Solar Photovoltaic
powerplant_solar_2020.887,887,Carter PV1,"Ecoplexus, Inc",IPP Non-CHP,Fayetteville,Cumberland,North Carolina,28312,solar,5,Solar Photovoltaic
powerplant_solar_2020.888,888,Pecan PV1,"Ecoplexus, Inc",IPP Non-CHP,Cordova,Richmond,North Carolina,28330,solar,5,Solar Photovoltaic
powerplant_solar_2020.889,889,Langley PV1,"Ecoplexus, Inc",IPP Non-CHP,Elm City,Wilson,North Carolina,27822,solar,5,Solar Photovoltaic
powerplant_solar_2020.890,890,Mariposa Solar Center LLC,"Heelstone Energy Holdings, LLC",IPP Non-CHP,Stanley,Gaston,North Carolina,28164,solar,5,Solar Photovoltaic
powerplant_solar_2020.891,891,Highland Solar Center LLC,"SRE Utility Solar 1, LLC",IPP Non-CHP,Grifton,Lenoir,North Carolina,28530,solar,5,Solar Photovoltaic
powerplant_solar_2020.892,892,Elm City Solar Facility,Duke Energy Progress - (NC),Electric Utility,Elm City,Wilson,North Carolina,27822,solar,40,Solar Photovoltaic
powerplant_solar_2020.893,893,Bridgeport Disposal Solar Farm,Bridgeport Disposal LLC,Commercial Non-CHP,Gloucester,Gloucester,New Jersey,8014,solar,1.2,Solar Photovoltaic
powerplant_solar_2020.894,894,Lancaster Solar 1,"PsomasFMG Lancaster Solar Crest, LLC",IPP Non-CHP,Lancaster,Los Angeles,California,93535,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.895,895,Avalon Solar,Avalon Solar,IPP Non-CHP,Pima,Pima,Arizona,85543,solar,29,Solar Photovoltaic
powerplant_solar_2020.896,896,Lancaster Solar 2,"PsomasFMG Lancaster Solar Crest, LLC",IPP Non-CHP,Lancaster,Los Angeles,California,93535,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.897,897,Jakana Solar,Jakana Solar,IPP Non-CHP,Williamston,Martin,North Carolina,27892,solar,5,Solar Photovoltaic
powerplant_solar_2020.898,898,Windsor Solar,Windsor Solar LLC,IPP Non-CHP,Windsor,Bertie,North Carolina,27983,solar,5,Solar Photovoltaic
powerplant_solar_2020.899,899,Belmont,Marion Solar LLC,IPP Non-CHP,Indianapolis,Marion,Indiana,46221,solar,3.8,Solar Photovoltaic
powerplant_solar_2020.900,900,Bethel Solar,Bethel Solar LLC,IPP Non-CHP,Bethel,Pitt,North Carolina,27812,solar,5,Solar Photovoltaic
powerplant_solar_2020.901,901,Lewiston Solar,Lewiston Solar LLC,IPP Non-CHP,Lewiston,Bertie,North Carolina,27849,solar,5,Solar Photovoltaic
powerplant_solar_2020.902,902,Woodland Solar,Woodland Solar LLC,IPP Non-CHP,Woodland,Northampton,North Carolina,27897,solar,5,Solar Photovoltaic
powerplant_solar_2020.903,903,Williamston Solar,Williamston Solar LLC,IPP Non-CHP,Williamston,Martin,North Carolina,27892,solar,5,Solar Photovoltaic
powerplant_solar_2020.904,904,Winton Solar,Winton Solar LLC,IPP Non-CHP,Winton,Hertford,North Carolina,27986,solar,5,Solar Photovoltaic
powerplant_solar_2020.905,905,Franklin 1,CD US Solar MT 2 LLC,IPP Non-CHP,Wrentham,Norfolk,Massachusetts,2093,solar,3,Solar Photovoltaic
powerplant_solar_2020.906,906,Franklin 2,CD US Solar MT 2 LLC,IPP Non-CHP,Franklin,Norfolk,Massachusetts,2038,solar,4,Solar Photovoltaic
powerplant_solar_2020.907,907,Marion Solar LNG,Marion Solar LLC,IPP Non-CHP,Indianapolis,Marion,Indiana,46268,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.908,908,Hesperia,SunEdison LLC,IPP Non-CHP,Hesperia,San Bernardino,California,92392,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.909,909,"CID Solar, LLC",Dominion Renewable Energy,IPP Non-CHP,Corcoran,Kings,California,93212,solar,20,Solar Photovoltaic
powerplant_solar_2020.910,910,Mulberry Farm LLC,Dominion Renewable Energy,IPP Non-CHP,Selmer,McNairy,Tennessee,38375,solar,15.8,Solar Photovoltaic
powerplant_solar_2020.911,911,Jacobstown,NJR Clean Energy Ventures Corporation,IPP Non-CHP,North Hanover,Burlington,New Jersey,8562,solar,5,Solar Photovoltaic
powerplant_solar_2020.912,912,West Pemberton,NJR Clean Energy Ventures Corporation,IPP Non-CHP,Pemberton Twp,Burlington,New Jersey,8022,solar,7,Solar Photovoltaic
powerplant_solar_2020.913,913,Selmer Farm LLC,Dominion Renewable Energy,IPP Non-CHP,Selmer,McNairy,Tennessee,38375,solar,15.8,Solar Photovoltaic
powerplant_solar_2020.914,914,East Wayne Solar LLC,East Wayne Solar LLC,IPP Non-CHP,Goldsboro,Wayne,North Carolina,27534,solar,2,Solar Photovoltaic
powerplant_solar_2020.915,915,Vickers,Vickers Farm LLC,IPP Non-CHP,Chapel Hill,Chatham,North Carolina,27517,solar,2,Solar Photovoltaic
powerplant_solar_2020.916,916,Soluga Farms 1,Soluga Farms 1 LLC,IPP Non-CHP,Newton Grove,Sampson,North Carolina,28366,solar,5,Solar Photovoltaic
powerplant_solar_2020.917,917,Soluga Farms 2 LLC,Soluga Farms 2 LLC,IPP Non-CHP,Clarkton,Bladen,North Carolina,28433,solar,5,Solar Photovoltaic
powerplant_solar_2020.918,918,Sterling PV 3,Greenbacker Renewable Energy Corporation,IPP Non-CHP,Sterling,Logan,Colorado,80751,solar,1.6,Solar Photovoltaic
powerplant_solar_2020.919,919,Mesa PV1,Greenbacker Renewable Energy Corporation,IPP Non-CHP,Grand Junction,Mesa,Colorado,81504,solar,1.6,Solar Photovoltaic
powerplant_solar_2020.920,920,Farmersville,Sequoia PV 1 LLC,IPP Non-CHP,Farmersville,Tulare,California,93233,solar,4.5,Solar Photovoltaic
powerplant_solar_2020.921,921,OCI Alamo 3 LLC,Consolidated Edison Development Inc.,IPP Non-CHP,San Antonio,Bexar,Texas,78109,solar,5.5,Solar Photovoltaic
powerplant_solar_2020.922,922,OCI Alamo 5 LLC,Consolidated Edison Development Inc.,IPP Non-CHP,Uvalde,Uvalde,Texas,78801,solar,100,Solar Photovoltaic
powerplant_solar_2020.923,923,Alamo 6,"BHE Renewables, LLC",IPP Non-CHP,Fort Stockton,Pecos,Texas,79735,solar,116,Solar Photovoltaic
powerplant_solar_2020.924,924,OCI Alamo 7 LLC,Consolidated Edison Development Inc.,IPP Non-CHP,Haskell,Haskell,Texas,79521,solar,100,Solar Photovoltaic
powerplant_solar_2020.925,925,Clipperton Holdings,Dominion Renewable Energy - Clipperton,IPP Non-CHP,Clinton,Sampson,North Carolina,28328,solar,5,Solar Photovoltaic
powerplant_solar_2020.926,926,Tiburon Holdings,"Heelstone Energy Holdings, LLC",IPP Non-CHP,Advance,Davie,North Carolina,27006,solar,5,Solar Photovoltaic
powerplant_solar_2020.927,927,Porterville 6 and 7,Sequoia PV 3 LLC,IPP Non-CHP,Porterville,Tulare,California,93257,solar,3,Solar Photovoltaic
powerplant_solar_2020.928,928,Lone Valley Solar Park II LLC,Lone Valley Solar Park II LLC,IPP Non-CHP,Lucerne Valley,San Bernardino,California,92356,solar,20,Solar Photovoltaic
powerplant_solar_2020.929,929,Eagle Springs Solar LLC,Eagle Springs Solar LLC,IPP Non-CHP,Silt,Garfield,Colorado,81652,solar,1,Solar Photovoltaic
powerplant_solar_2020.930,930,Brockelman,"Integrys MA Solar, LLC",IPP Non-CHP,Lancaster,Worcester,Massachusetts,1523,solar,3,Solar Photovoltaic
powerplant_solar_2020.931,931,Beverly,"Integrys MA Solar, LLC",IPP Non-CHP,Beverly,Essex,Massachusetts,1915,solar,2,Solar Photovoltaic
powerplant_solar_2020.932,932,CCMUA,"Camden Solar Center, LLC",IPP Non-CHP,Camden,Camden,New Jersey,8104,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.933,933,Rio Bravo Solar 1 LLC,"Rio Bravo Solar I, LLC",IPP Non-CHP,McKittrick,Kern,California,93251,solar,19.5,Solar Photovoltaic
powerplant_solar_2020.934,934,Rio Bravo Solar II LLC,"Rio Bravo Solar II, LLC",IPP Non-CHP,McKittrick,Kern,California,93251,solar,19.5,Solar Photovoltaic
powerplant_solar_2020.935,935,Caprock Solar 1 LLC,"Caprock Solar 1, LLC",IPP Non-CHP,San Jon,Quay,New Mexico,88434,solar,24.4,Solar Photovoltaic
