"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"2018F","US","TNASB"," 15328091"," 15939288"," 16905762"," 17845094"," 17412119"," 17626080"," 18518058"," 19253922"," 20053920"," 19835617"," 19020336"," 18830141"," 18451007"," 18641437"," 19078008"," 19536040"," 20255656"," 20898829"," 21650554"," 21791321"," 21702674"," 21460821"," 21772453"," 21995395"," 22578251"," 23057481"," 23652957"," 23915943"," 24533077"," 25216131"," 25818685"," 25557506"," 26085085"," 26226305"," 27195887"," 27602105"," 28021124"," 28087446"," 26683115"," 25872486"," 26245954"," 25842018"," 25328103"," 25707266"," 26097156"," 26487706"," 27027472"," 27220803"," 27510406"
"2018F","US","TNCSB"," 5412665"," 5587346"," 5809176"," 5945350"," 5751807"," 5647979"," 6041038"," 6003127"," 6113075"," 6209276"," 6012271"," 5875182"," 5946327"," 5958956"," 6260632"," 6081407"," 6126749"," 6304017"," 6658369"," 6748780"," 6707850"," 6810468"," 6831858"," 6938791"," 7075152"," 7300835"," 7556263"," 7731828"," 7625421"," 7761670"," 8161745"," 8094315"," 8197712"," 8340815"," 8380788"," 8346694"," 8125376"," 8428331"," 8596631"," 8452730"," 8492668"," 8520344"," 8173505"," 8632003"," 8900174"," 8973950"," 8867719"," 8858374"," 9345348"
"2018F","US","TNISB"," 19879868"," 19689096"," 20437165"," 21597567"," 20669935"," 18604233"," 19664118"," 20107908"," 20269962"," 21311563"," 19982418"," 19618381"," 17020824"," 16382320"," 17952268"," 17569168"," 17035444"," 17581409"," 18405856"," 19395290"," 19502209"," 19418108"," 20119542"," 20244219"," 20874504"," 21441310"," 21854918"," 22253873"," 21847812"," 21722438"," 21697703"," 20253322"," 20492234"," 20133396"," 20820554"," 19980216"," 19956427"," 19714035"," 18890475"," 16541294"," 18262090"," 18372285"," 18547584"," 18917103"," 19077111"," 18918512"," 18826586"," 19173701"," 19958108"
"2018F","US","TNRSB"," 9579239"," 9814103"," 10175716"," 9963059"," 9602675"," 9682470"," 10105045"," 9995203"," 10105033"," 9704417"," 9287731"," 8900879"," 8952939"," 8708992"," 9164638"," 9134054"," 9040536"," 9211246"," 9749708"," 9943707"," 9342141"," 9606849"," 9722487"," 10196994"," 10078466"," 10159287"," 10820309"," 10428057"," 10015950"," 10419120"," 10928194"," 10705802"," 10958351"," 11311318"," 11112342"," 11233303"," 10481148"," 11031646"," 11249428"," 10924891"," 11167339"," 10925480"," 10011707"," 10998555"," 11337659"," 10815835"," 10408083"," 10351260"," 11458071"
"2018F","US","TNSCB"," 50199863"," 51029833"," 53327819"," 55351069"," 53436536"," 51560762"," 54328260"," 55360160"," 56541989"," 57060872"," 54302757"," 53224583"," 50371098"," 49691706"," 52455547"," 52320669"," 52458385"," 53995502"," 56464487"," 57879098"," 57254874"," 57296246"," 58446341"," 59375400"," 60606373"," 61958913"," 63884448"," 64329701"," 64022260"," 65119360"," 66606327"," 64610945"," 65733381"," 66011835"," 67509570"," 67162318"," 66584075"," 67261459"," 65419649"," 61791400"," 64168051"," 63660127"," 62060898"," 64254926"," 65412099"," 65196003"," 65129860"," 65604137"," 68271932"
"2018F","US","TPOPP"," 205052"," 207661"," 209896"," 211909"," 213854"," 215973"," 218035"," 220239"," 222585"," 225055"," 227225"," 229466"," 231664"," 233792"," 235825"," 237924"," 240133"," 242289"," 244499"," 246819"," 249623"," 252981"," 256514"," 259919"," 263126"," 266278"," 269394"," 272647"," 275854"," 279040"," 282162"," 284969"," 287625"," 290108"," 292805"," 295517"," 298380"," 301231"," 304094"," 306772"," 309322"," 311580"," 313831"," 315994"," 318301"," 320635"," 322941"," 324986"," 326688"
"2018F","US","WDRCD"," .66"," .69"," .69"," .8"," 1.24"," 1.31"," 1.39"," 1.57"," 1.64"," 2.35"," 3.1"," 3.79"," 3.82"," 3.57"," 3.85"," 3.71"," 2.97"," 2.87"," 2.9"," 3.2"," 3.59"," 3.44"," 3.14"," 3.03"," 2.94"," 2.88"," 3.3"," 3.24"," 2.8"," 2.87"," 4.32"," 4.22"," 3.83"," 4.6"," 5.22"," 6.96"," 8.02"," 8.86"," 10.92"," 8.17"," 9.64"," 11.59"," 12.9"," 12.63"," 12.32"," 8.42"," 7.34"," 8.22"," 9.05"
"2018F","US","WDRCV"," 67.5"," 68.1"," 67.7"," 72.9"," 118.2"," 143.2"," 173.1"," 220.2"," 261.8"," 435.8"," 678.4"," 845.9"," 944.3"," 882.9"," 952.8"," 943.7"," 689.2"," 627.9"," 677.1"," 755.7"," 878.2"," 881.9"," 846"," 726.3"," 669.9"," 656.6"," 780.9"," 629.7"," 484"," 509.4"," 823.7"," 693.6"," 638.6"," 806.8"," 939.5"," 1247.6"," 1275"," 1556.7"," 2145.7"," 1729.5"," 2188.3"," 2551.5"," 2374.2"," 3034"," 2994.1"," 1889.1"," 1403.6"," 1522"," 2027.4"
"2018F","US","WDRSB"," 102670"," 98226"," 97774"," 91424"," 95583"," 109713"," 124345"," 139852"," 159499"," 185290"," 218824"," 222903"," 247325"," 247538"," 247241"," 254684"," 231989"," 218919"," 233633"," 236200"," 244740"," 256571"," 269189"," 239961"," 227772"," 227772"," 236533"," 194322"," 172682"," 177227"," 190859"," 164237"," 166711"," 175485"," 179872"," 179158"," 158896"," 175622"," 196529"," 211705"," 227057"," 220226"," 184029"," 240133"," 243023"," 224460"," 191320"," 185058"," 223954"
"2018F","US","WDRXB"," 298107"," 283648"," 282002"," 262673"," 275369"," 315694"," 357289"," 401930"," 462350"," 542786"," 627367"," 650561"," 723966"," 722462"," 733243"," 755316"," 688011"," 633772"," 676367"," 683800"," 337132"," 353429"," 370811"," 307866"," 292228"," 292228"," 303467"," 233298"," 207318"," 212773"," 229141"," 210124"," 213289"," 224515"," 230128"," 249299"," 221104"," 244378"," 273471"," 292275"," 313469"," 304038"," 254066"," 331522"," 335512"," 288276"," 250878"," 240127"," 293385"
"2018F","US","WWCCD"," .66"," .69"," .69"," .8"," 1.24"," 1.31"," 1.39"," 1.57"," 1.64"," 2.35"," 3.1"," 3.79"," 3.82"," 3.57"," 3.85"," 3.71"," 2.97"," 2.87"," 2.9"," 2.66"," 3.02"," 2.98"," 2.68"," 2.63"," 2.5"," 2.25"," 2.47"," 2.43"," 2.09"," 1.89"," 2.99"," 3.22"," 2.81"," 3.48"," 3.54"," 4.67"," 4.73"," 5.59"," 6.58"," 4.76"," 5.43"," 5.94"," 5.47"," 5.56"," 5.64"," 4.25"," 3.47"," 3.74"," 4.11"
"2018F","US","WWCCV"," 1.3"," 1.3"," 1.3"," 1.4"," 2.2"," 2.7"," 3.3"," 4.2"," 5"," 8.3"," 16.8"," 20.3"," 21.4"," 20"," 21.4"," 22.4"," 20.2"," 21.4"," 23.8"," 68.1"," 104.1"," 104.3"," 101.7"," 106.3"," 99.5"," 105.5"," 126.9"," 124.7"," 98.5"," 103.8"," 155.4"," 145.1"," 145.6"," 187.9"," 208.8"," 259.4"," 263.6"," 308"," 393.1"," 287.8"," 337.4"," 394"," 391.5"," 430.7"," 461.3"," 357.5"," 302.7"," 324.1"," 354.9"
"2018F","US","WWCSB"," 1930"," 1849"," 1851"," 1732"," 1808"," 2080"," 2349"," 2655"," 3035"," 3515"," 5431"," 5359"," 5602"," 5614"," 5548"," 6052"," 6808"," 7445"," 8216"," 25635"," 34418"," 34995"," 37999"," 40494"," 39794"," 46832"," 51383"," 51333"," 47199"," 54805"," 51919"," 45033"," 51774"," 54010"," 58985"," 55542"," 55784"," 55147"," 59755"," 60495"," 62174"," 66357"," 71566"," 77412"," 81750"," 84111"," 87194"," 86763"," 86339"
"2018F","US","WWCXB"," 5604"," 5340"," 5339"," 4976"," 5209"," 5986"," 6750"," 7631"," 8798"," 10297"," 15569"," 15641"," 16398"," 16386"," 16452"," 17948"," 20192"," 21555"," 23784"," 72846"," 59085"," 59929"," 66479"," 68493"," 66443"," 65746"," 77313"," 79663"," 70975"," 65733"," 66805"," 46300"," 42763"," 46452"," 45580"," 48701"," 45631"," 45609"," 47362"," 48456"," 45401"," 45345"," 34364"," 39829"," 41501"," 42206"," 44677"," 44474"," 44658"
"2018F","US","WWEID"," .65"," .69"," .72"," .77"," .84"," .92"," .98"," 1.04"," 1.12"," 1.56"," 1.74"," 1.24"," 1.28"," 1.12"," 1.28"," .79"," .32"," .95"," .87"," .53"," .34"," .41"," .42"," .52"," 1.09"," 1.13"," .75"," .53"," .66"," .54"," .68"," 1.3"," 1.66"," 1.69"," 1.61"," 2.31"," 2.56"," 3.22"," 2.53"," 2.4"," 2.63"," 2.66"," 2.31"," 2.26"," 2.72"," 2.59"," 2.52"," 2.37"," 2.15"
"2018F","US","WWEIV"," 2.4"," 2.3"," 2.5"," 2.6"," 2.2"," 1.8"," 2.7"," 5.2"," 3.9"," 8"," 7.8"," 4.8"," 4.3"," 4.4"," 11.8"," 11.4"," 3.9"," 14.6"," 15"," 123.8"," 108.3"," 145.1"," 167.2"," 214.5"," 472.1"," 476.4"," 328.3"," 235.1"," 294.3"," 246.9"," 306.5"," 439"," 629.3"," 660.9"," 617.9"," 928.7"," 1043.4"," 1352.1"," 1090.9"," 1050.3"," 1207.2"," 1161"," 1046.6"," 1060.9"," 1442.3"," 1361.2"," 1272.9"," 1210"," 1066.4"
"2018F","US","WWICD"," 1.66"," 1.66"," 1.67"," 1.67"," 1.67"," 1.67"," 1.67"," 1.67"," 1.68"," 1.68"," 1.67"," 1.67"," 1.67"," 1.67"," 1.67"," 1.67"," 1.65"," 1.65"," 1.65"," 1.2"," .99"," 1.14"," 1.13"," 1.12"," 1.15"," 1.21"," 1.01"," 1.01"," 1.24"," 1.38"," 1.43"," 1.95"," 2.11"," 1.63"," 1.79"," 2.73"," 2.65"," 2.51"," 2.83"," 2.62"," 2.67"," 2.77"," 2.63"," 2.59"," 3.14"," 3.04"," 2.94"," 2.87"," 2.63"
"2018F","US","WWICV"," 380.7"," 389.4"," 420.4"," 441"," 437.1"," 400.3"," 460.3"," 484.4"," 533.4"," 534.5"," 528.5"," 557.8"," 539.7"," 609.5"," 621.9"," 619.2"," 639.1"," 636.4"," 662.1"," 1322.6"," 906.4"," 1033.5"," 1079.4"," 1145.8"," 1279.3"," 1699.1"," 1431.9"," 1435.4"," 1600.1"," 1785.7"," 1888.3"," 2216.2"," 2591.8"," 1943"," 1926"," 3458.2"," 3514.3"," 3189.8"," 3408.3"," 2303.5"," 3160"," 3418.1"," 3320.1"," 3409.7"," 4134.5"," 3946.2"," 3765.6"," 3571.2"," 3262.2"
"2018F","US","WWISB"," 229543"," 234933"," 252168"," 263701"," 261393"," 239689"," 275980"," 290185"," 317239"," 317953"," 316785"," 334350"," 323455"," 365349"," 372730"," 371160"," 387458"," 385810"," 401372"," 1100337"," 918590"," 909667"," 951182"," 1023146"," 1116632"," 1402024"," 1411838"," 1421417"," 1291052"," 1295905"," 1322457"," 1134490"," 1230885"," 1194788"," 1075811"," 1267802"," 1328369"," 1268844"," 1203571"," 879421"," 1185545"," 1232455"," 1264167"," 1315433"," 1314709"," 1297026"," 1282516"," 1243942"," 1242665"
"2018F","US","WWIXB"," 789367"," 805065"," 860500"," 901152"," 897681"," 823580"," 943896"," 991060"," 1083185"," 1086909"," 1283215"," 1354368"," 1310238"," 1479939"," 1509838"," 1503475"," 1478245"," 1471960"," 1531334"," 683631"," 715645"," 684854"," 688555"," 642356"," 662385"," 445080"," 495210"," 493210"," 492732"," 494657"," 458579"," 436749"," 311894"," 316040"," 536841"," 336407"," 278045"," 293098"," 282246"," 456657"," 391633"," 369865"," 356981"," 360752"," 370316"," 369182"," 365685"," 365919"," 360767"
"2018F","US","WWSCB"," 337885"," 338270"," 355225"," 360267"," 361402"," 353472"," 405438"," 437711"," 483271"," 511914"," 545539"," 566457"," 579738"," 622485"," 634768"," 646342"," 638547"," 627564"," 660506"," 1593700"," 1514252"," 1555587"," 1660823"," 1718227"," 1818085"," 2098290"," 2138026"," 2113040"," 1955430"," 1981162"," 2017993"," 1680900"," 1829341"," 1816381"," 1697747"," 1903966"," 1951100"," 1918925"," 1891170"," 1589290"," 1934148"," 1955765"," 1972406"," 2102590"," 2169625"," 2130475"," 2066100"," 2025304"," 2049042"
"2018F","US","WWTCD"," 1.34"," 1.36"," 1.38"," 1.44"," 1.55"," 1.55"," 1.58"," 1.63"," 1.66"," 1.93"," 2.26"," 2.52"," 2.6"," 2.44"," 2.53"," 2.47"," 2.12"," 2.07"," 2.09"," 1.42"," 1.32"," 1.39"," 1.32"," 1.28"," 1.39"," 1.4"," 1.25"," 1.15"," 1.27"," 1.34"," 1.57"," 2.08"," 2.19"," 1.98"," 2.17"," 3.1"," 3.12"," 3.34"," 3.72"," 3.38"," 3.56"," 3.85"," 3.62"," 3.77"," 4.16"," 3.55"," 3.26"," 3.27"," 3.28"
"2018F","US","WWTCV"," 452"," 461.1"," 491.8"," 517.9"," 559.7"," 548"," 639.4"," 714"," 804.2"," 986.6"," 1231.5"," 1428.8"," 1509.6"," 1516.9"," 1607.9"," 1596.8"," 1352.5"," 1300.2"," 1378.1"," 2270.2"," 1996.9"," 2164.8"," 2194.3"," 2193"," 2520.7"," 2937.6"," 2668"," 2424.9"," 2476.8"," 2645.7"," 3173.9"," 3493.9"," 4005.3"," 3598.6"," 3692.2"," 5894"," 6096.3"," 6406.6"," 7038"," 5371.2"," 6892.8"," 7524.6"," 7132.3"," 7935.3"," 9032.3"," 7554"," 6744.8"," 6627.3"," 6711"
"2018F","US","WWTXD"," 1.35"," 1.37"," 1.39"," 1.44"," 1.55"," 1.55"," 1.58"," 1.64"," 1.67"," 1.93"," 2.26"," 2.53"," 2.61"," 2.45"," 2.55"," 2.51"," 2.15"," 2.1"," 2.12"," 1.58"," 1.58"," 1.68"," 1.61"," 1.52"," 1.48"," 1.47"," 1.38"," 1.31"," 1.44"," 1.57"," 1.83"," 2.27"," 2.33"," 2.06"," 2.34"," 3.3"," 3.27"," 3.37"," 4.07"," 3.75"," 3.86"," 4.19"," 4"," 4.21"," 4.63"," 3.86"," 3.51"," 3.57"," 3.63"
"2018F","US","WWTXV"," 449.5"," 458.8"," 489.3"," 515.3"," 557.5"," 546.2"," 636.7"," 708.8"," 800.2"," 978.5"," 1223.7"," 1424"," 1505.3"," 1512.5"," 1596"," 1585.4"," 1348.5"," 1285.6"," 1363"," 2146.4"," 1888.6"," 2019.8"," 2027.1"," 1978.5"," 2048.6"," 2461.2"," 2339.8"," 2189.7"," 2182.6"," 2398.9"," 2867.4"," 3054.9"," 3376"," 2937.6"," 3074.3"," 4965.3"," 5052.9"," 5054.5"," 5947.1"," 4320.8"," 5685.6"," 6363.5"," 6085.7"," 6874.4"," 7590"," 6192.8"," 5471.9"," 5417.3"," 5644.6"
"2018F","US","WXICD"," 4.14"," 3.97"," 4.23"," 4.63"," 4.63"," 4.95"," 5.51"," 6.26"," 7.75"," 9.43"," 12.01"," 13.84"," 15.76"," 14.29"," 13.48"," 13.38"," 14.7"," 13.85"," 11.89"," 18.19"," 14.74"," 16.33"," 24.75"," 19.1"," 24.75"," 23.89"," 22.95"," 24.62"," 20.11"," 20.54"," 21.33"," 19.26"," 16.53"," 15.76"," 17.35"," 18.25"," 23.88"," 26.71"," 33.64"," 24.35"," 33.44"," 35.56"," 34.62"," 33.37"," 33.91"," 32.88"," 32.66"," 32.69"," 32.94"
"2018F","US","WXICV"," 105.6"," 115.4"," 126.6"," 178.1"," 174.3"," 166.4"," 220.1"," 209"," 266.5"," 317.6"," 395.3"," 504.5"," 448.9"," 442.8"," 413.7"," 419.9"," 449.7"," 453.2"," 403.8"," 608.5"," 491"," 573.7"," 922"," 764.4"," 1004.3"," 969.6"," 1117.1"," 1076.8"," 852"," 768.9"," 705.6"," 699.7"," 531.8"," 489.3"," 533.7"," 572.4"," 624.4"," 584.6"," 643.9"," 297.6"," 571.3"," 536.1"," 529.5"," 550.2"," 501.3"," 406.4"," 419.8"," 332.1"," 408.9"
